 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353740 Pereira Barreto
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";916;874;1790
"De 5 a 9 anos";880;835;1715
"De 10 a 14 anos";934;891;1825
"De 15 a 19 anos";997;969;1966
"De 20 a 24 anos";1045;979;2024
"De 25 a 29 anos";985;946;1931
"De 30 a 34 anos";976;957;1933
"De 35 a 39 anos";967;971;1938
"De 40 a 44 anos";933;1005;1938
"De 45 a 49 anos";860;949;1809
"De 50 a 54 anos";721;813;1534
"De 55 a 59 anos";603;698;1301
"De 60 a 64 anos";526;607;1133
"De 65 a 69 anos";446;494;940
"De 70 a 74 anos";351;384;735
"De 75 a 79 anos";231;270;501
"De 80 anos ou mais";252;342;594
"Total";12623;12984;25607
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

