 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521550 Ouvidor
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";230;219;449
"De 5 a 9 anos";232;229;461
"De 10 a 14 anos";199;231;430
"De 15 a 19 anos";198;214;412
"De 20 a 24 anos";271;218;489
"De 25 a 29 anos";284;253;537
"De 30 a 34 anos";269;271;540
"De 35 a 39 anos";297;260;557
"De 40 a 44 anos";260;240;500
"De 45 a 49 anos";219;228;447
"De 50 a 54 anos";201;202;403
"De 55 a 59 anos";185;165;350
"De 60 a 64 anos";141;140;281
"De 65 a 69 anos";110;115;225
"De 70 a 74 anos";92;91;183
"De 75 a 79 anos";60;71;131
"De 80 anos ou mais";58;96;154
"Total";3306;3243;6549
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

