 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420205 Balneário Barra do Sul
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";279;270;549
"De 5 a 9 anos";301;281;582
"De 10 a 14 anos";368;339;707
"De 15 a 19 anos";326;331;657
"De 20 a 24 anos";265;242;507
"De 25 a 29 anos";224;249;473
"De 30 a 34 anos";262;279;541
"De 35 a 39 anos";256;264;520
"De 40 a 44 anos";254;283;537
"De 45 a 49 anos";286;322;608
"De 50 a 54 anos";314;360;674
"De 55 a 59 anos";332;362;694
"De 60 a 64 anos";319;312;631
"De 65 a 69 anos";239;236;475
"De 70 a 74 anos";170;163;333
"De 75 a 79 anos";93;93;186
"De 80 anos ou mais";63;76;139
"Total";4351;4462;8813
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

