 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351350 Cubatão
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";5002;4769;9771
"De 5 a 9 anos";5106;4871;9977
"De 10 a 14 anos";5377;5101;10478
"De 15 a 19 anos";5218;5175;10393
"De 20 a 24 anos";5563;5386;10949
"De 25 a 29 anos";5944;5632;11576
"De 30 a 34 anos";5504;5465;10969
"De 35 a 39 anos";4770;4838;9608
"De 40 a 44 anos";4482;4472;8954
"De 45 a 49 anos";4080;4174;8254
"De 50 a 54 anos";3411;3548;6959
"De 55 a 59 anos";2689;2718;5407
"De 60 a 64 anos";1826;1958;3784
"De 65 a 69 anos";1134;1448;2582
"De 70 a 74 anos";770;1048;1818
"De 75 a 79 anos";466;684;1150
"De 80 anos ou mais";411;704;1115
"Total";61753;61991;123744
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

