 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251290 Rio Tinto
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";891;862;1753
"De 5 a 9 anos";990;952;1942
"De 10 a 14 anos";1094;1044;2138
"De 15 a 19 anos";1147;1099;2246
"De 20 a 24 anos";1074;1061;2135
"De 25 a 29 anos";1009;1000;2009
"De 30 a 34 anos";919;929;1848
"De 35 a 39 anos";840;842;1682
"De 40 a 44 anos";751;765;1516
"De 45 a 49 anos";700;707;1407
"De 50 a 54 anos";587;601;1188
"De 55 a 59 anos";460;521;981
"De 60 a 64 anos";393;463;856
"De 65 a 69 anos";288;364;652
"De 70 a 74 anos";229;325;554
"De 75 a 79 anos";169;236;405
"De 80 anos ou mais";194;347;541
"Total";11735;12118;23853
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

