 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170730 Dueré
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";286;264;550
"De 5 a 9 anos";277;278;555
"De 10 a 14 anos";268;250;518
"De 15 a 19 anos";231;217;448
"De 20 a 24 anos";239;204;443
"De 25 a 29 anos";199;174;373
"De 30 a 34 anos";175;154;329
"De 35 a 39 anos";163;133;296
"De 40 a 44 anos";139;94;233
"De 45 a 49 anos";125;98;223
"De 50 a 54 anos";95;86;181
"De 55 a 59 anos";83;64;147
"De 60 a 64 anos";68;57;125
"De 65 a 69 anos";54;45;99
"De 70 a 74 anos";44;31;75
"De 75 a 79 anos";27;20;47
"De 80 anos ou mais";29;23;52
"Total";2502;2192;4694
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

