 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312860 Guarda-Mor
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";248;239;487
"De 5 a 9 anos";267;242;509
"De 10 a 14 anos";292;286;578
"De 15 a 19 anos";310;287;597
"De 20 a 24 anos";284;281;565
"De 25 a 29 anos";276;243;519
"De 30 a 34 anos";252;244;496
"De 35 a 39 anos";246;265;511
"De 40 a 44 anos";266;247;513
"De 45 a 49 anos";258;217;475
"De 50 a 54 anos";213;176;389
"De 55 a 59 anos";167;129;296
"De 60 a 64 anos";127;109;236
"De 65 a 69 anos";104;81;185
"De 70 a 74 anos";77;63;140
"De 75 a 79 anos";46;48;94
"De 80 anos ou mais";33;39;72
"Total";3466;3196;6662
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

