 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210455 Governador Edison Lobão
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";854;825;1679
"De 5 a 9 anos";868;834;1702
"De 10 a 14 anos";828;769;1597
"De 15 a 19 anos";814;810;1624
"De 20 a 24 anos";770;738;1508
"De 25 a 29 anos";597;598;1195
"De 30 a 34 anos";448;480;928
"De 35 a 39 anos";419;388;807
"De 40 a 44 anos";382;362;744
"De 45 a 49 anos";304;299;603
"De 50 a 54 anos";262;252;514
"De 55 a 59 anos";229;187;416
"De 60 a 64 anos";163;174;337
"De 65 a 69 anos";157;138;295
"De 70 a 74 anos";122;86;208
"De 75 a 79 anos";70;52;122
"De 80 anos ou mais";66;53;119
"Total";7353;7045;14398
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

