 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316095 São Domingos das Dores
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";217;207;424
"De 5 a 9 anos";197;208;405
"De 10 a 14 anos";212;218;430
"De 15 a 19 anos";256;234;490
"De 20 a 24 anos";249;264;513
"De 25 a 29 anos";238;241;479
"De 30 a 34 anos";244;232;476
"De 35 a 39 anos";213;238;451
"De 40 a 44 anos";187;199;386
"De 45 a 49 anos";179;169;348
"De 50 a 54 anos";161;161;322
"De 55 a 59 anos";142;129;271
"De 60 a 64 anos";109;90;199
"De 65 a 69 anos";72;67;139
"De 70 a 74 anos";52;50;102
"De 75 a 79 anos";40;43;83
"De 80 anos ou mais";46;51;97
"Total";2814;2801;5615
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

