 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313850 Liberdade
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";167;137;304
"De 5 a 9 anos";187;153;340
"De 10 a 14 anos";230;223;453
"De 15 a 19 anos";217;195;412
"De 20 a 24 anos";194;176;370
"De 25 a 29 anos";163;179;342
"De 30 a 34 anos";207;206;413
"De 35 a 39 anos";208;202;410
"De 40 a 44 anos";198;214;412
"De 45 a 49 anos";187;198;385
"De 50 a 54 anos";171;180;351
"De 55 a 59 anos";145;149;294
"De 60 a 64 anos";126;153;279
"De 65 a 69 anos";110;105;215
"De 70 a 74 anos";100;79;179
"De 75 a 79 anos";61;66;127
"De 80 anos ou mais";59;56;115
"Total";2730;2671;5401
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

