 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291900 Lajedinho
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";220;209;429
"De 5 a 9 anos";247;226;473
"De 10 a 14 anos";231;239;470
"De 15 a 19 anos";258;222;480
"De 20 a 24 anos";214;192;406
"De 25 a 29 anos";160;134;294
"De 30 a 34 anos";145;132;277
"De 35 a 39 anos";122;119;241
"De 40 a 44 anos";115;108;223
"De 45 a 49 anos";95;93;188
"De 50 a 54 anos";83;81;164
"De 55 a 59 anos";83;74;157
"De 60 a 64 anos";66;61;127
"De 65 a 69 anos";51;50;101
"De 70 a 74 anos";33;38;71
"De 75 a 79 anos";27;31;58
"De 80 anos ou mais";29;29;58
"Total";2179;2038;4217
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

