 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350870 Caconde
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";680;670;1350
"De 5 a 9 anos";842;791;1633
"De 10 a 14 anos";865;900;1765
"De 15 a 19 anos";828;805;1633
"De 20 a 24 anos";749;741;1490
"De 25 a 29 anos";678;683;1361
"De 30 a 34 anos";637;664;1301
"De 35 a 39 anos";615;605;1220
"De 40 a 44 anos";653;648;1301
"De 45 a 49 anos";628;627;1255
"De 50 a 54 anos";579;513;1092
"De 55 a 59 anos";482;456;938
"De 60 a 64 anos";421;410;831
"De 65 a 69 anos";285;306;591
"De 70 a 74 anos";260;251;511
"De 75 a 79 anos";163;177;340
"De 80 anos ou mais";159;205;364
"Total";9524;9452;18976
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

