 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311980 Córrego Danta
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";107;91;198
"De 5 a 9 anos";130;129;259
"De 10 a 14 anos";134;130;264
"De 15 a 19 anos";133;125;258
"De 20 a 24 anos";139;122;261
"De 25 a 29 anos";123;117;240
"De 30 a 34 anos";118;111;229
"De 35 a 39 anos";125;122;247
"De 40 a 44 anos";135;119;254
"De 45 a 49 anos";132;124;256
"De 50 a 54 anos";134;99;233
"De 55 a 59 anos";112;90;202
"De 60 a 64 anos";104;86;190
"De 65 a 69 anos";90;66;156
"De 70 a 74 anos";58;52;110
"De 75 a 79 anos";43;41;84
"De 80 anos ou mais";29;36;65
"Total";1846;1660;3506
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

