 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354760 Santa Rosa de Viterbo
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";861;827;1688
"De 5 a 9 anos";835;830;1665
"De 10 a 14 anos";843;821;1664
"De 15 a 19 anos";982;965;1947
"De 20 a 24 anos";1013;1008;2021
"De 25 a 29 anos";1098;1065;2163
"De 30 a 34 anos";1086;970;2056
"De 35 a 39 anos";916;911;1827
"De 40 a 44 anos";868;869;1737
"De 45 a 49 anos";820;892;1712
"De 50 a 54 anos";783;863;1646
"De 55 a 59 anos";666;732;1398
"De 60 a 64 anos";528;555;1083
"De 65 a 69 anos";445;475;920
"De 70 a 74 anos";330;369;699
"De 75 a 79 anos";228;299;527
"De 80 anos ou mais";268;382;650
"Total";12570;12833;25403
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

