 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240740 Martins
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";319;305;624
"De 5 a 9 anos";331;326;657
"De 10 a 14 anos";329;298;627
"De 15 a 19 anos";316;282;598
"De 20 a 24 anos";335;318;653
"De 25 a 29 anos";355;314;669
"De 30 a 34 anos";363;340;703
"De 35 a 39 anos";332;323;655
"De 40 a 44 anos";280;283;563
"De 45 a 49 anos";244;273;517
"De 50 a 54 anos";236;256;492
"De 55 a 59 anos";212;220;432
"De 60 a 64 anos";180;206;386
"De 65 a 69 anos";162;195;357
"De 70 a 74 anos";112;145;257
"De 75 a 79 anos";82;108;190
"De 80 anos ou mais";106;172;278
"Total";4294;4364;8658
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

