 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421040 Maracajá
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";277;264;541
"De 5 a 9 anos";261;260;521
"De 10 a 14 anos";249;252;501
"De 15 a 19 anos";262;217;479
"De 20 a 24 anos";293;270;563
"De 25 a 29 anos";299;260;559
"De 30 a 34 anos";342;311;653
"De 35 a 39 anos";296;275;571
"De 40 a 44 anos";243;216;459
"De 45 a 49 anos";213;229;442
"De 50 a 54 anos";217;223;440
"De 55 a 59 anos";201;230;431
"De 60 a 64 anos";195;199;394
"De 65 a 69 anos";154;146;300
"De 70 a 74 anos";93;90;183
"De 75 a 79 anos";51;60;111
"De 80 anos ou mais";60;85;145
"Total";3706;3587;7293
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

