 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130410 Tapauá
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1153;1076;2229
"De 5 a 9 anos";1138;969;2107
"De 10 a 14 anos";1074;979;2053
"De 15 a 19 anos";1048;941;1989
"De 20 a 24 anos";962;885;1847
"De 25 a 29 anos";814;730;1544
"De 30 a 34 anos";685;664;1349
"De 35 a 39 anos";582;491;1073
"De 40 a 44 anos";423;367;790
"De 45 a 49 anos";369;317;686
"De 50 a 54 anos";320;282;602
"De 55 a 59 anos";262;218;480
"De 60 a 64 anos";219;178;397
"De 65 a 69 anos";134;129;263
"De 70 a 74 anos";117;89;206
"De 75 a 79 anos";82;58;140
"De 80 anos ou mais";59;69;128
"Total";9441;8442;17883
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

