 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231020 Paracuru
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1303;1257;2560
"De 5 a 9 anos";1551;1562;3113
"De 10 a 14 anos";1765;1701;3466
"De 15 a 19 anos";1655;1625;3280
"De 20 a 24 anos";1534;1491;3025
"De 25 a 29 anos";1400;1342;2742
"De 30 a 34 anos";1240;1229;2469
"De 35 a 39 anos";1092;1053;2145
"De 40 a 44 anos";935;950;1885
"De 45 a 49 anos";746;761;1507
"De 50 a 54 anos";567;584;1151
"De 55 a 59 anos";526;548;1074
"De 60 a 64 anos";440;463;903
"De 65 a 69 anos";362;367;729
"De 70 a 74 anos";279;320;599
"De 75 a 79 anos";211;207;418
"De 80 anos ou mais";232;256;488
"Total";15838;15716;31554
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

