 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210407 Feira Nova do Maranhão
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";576;556;1132
"De 5 a 9 anos";568;554;1122
"De 10 a 14 anos";570;484;1054
"De 15 a 19 anos";519;422;941
"De 20 a 24 anos";395;330;725
"De 25 a 29 anos";252;208;460
"De 30 a 34 anos";224;189;413
"De 35 a 39 anos";202;169;371
"De 40 a 44 anos";160;168;328
"De 45 a 49 anos";151;137;288
"De 50 a 54 anos";138;120;258
"De 55 a 59 anos";102;107;209
"De 60 a 64 anos";94;102;196
"De 65 a 69 anos";74;65;139
"De 70 a 74 anos";54;27;81
"De 75 a 79 anos";34;26;60
"De 80 anos ou mais";29;37;66
"Total";4142;3701;7843
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

