 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261480 Tacaratu
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1210;1099;2309
"De 5 a 9 anos";1205;1123;2328
"De 10 a 14 anos";1223;1200;2423
"De 15 a 19 anos";1159;1040;2199
"De 20 a 24 anos";1108;1014;2122
"De 25 a 29 anos";1006;953;1959
"De 30 a 34 anos";861;826;1687
"De 35 a 39 anos";704;684;1388
"De 40 a 44 anos";631;609;1240
"De 45 a 49 anos";544;526;1070
"De 50 a 54 anos";436;450;886
"De 55 a 59 anos";413;427;840
"De 60 a 64 anos";356;383;739
"De 65 a 69 anos";255;312;567
"De 70 a 74 anos";201;260;461
"De 75 a 79 anos";134;183;317
"De 80 anos ou mais";165;232;397
"Total";11611;11321;22932
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

