 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330180 Engenheiro Paulo de Frontin
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";394;376;770
"De 5 a 9 anos";379;362;741
"De 10 a 14 anos";375;395;770
"De 15 a 19 anos";421;479;900
"De 20 a 24 anos";498;512;1010
"De 25 a 29 anos";518;530;1048
"De 30 a 34 anos";551;572;1123
"De 35 a 39 anos";586;554;1140
"De 40 a 44 anos";525;527;1052
"De 45 a 49 anos";474;507;981
"De 50 a 54 anos";494;512;1006
"De 55 a 59 anos";459;475;934
"De 60 a 64 anos";374;399;773
"De 65 a 69 anos";265;326;591
"De 70 a 74 anos";194;241;435
"De 75 a 79 anos";118;167;285
"De 80 anos ou mais";137;233;370
"Total";6762;7167;13929
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

