 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310180 Alpercata
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";365;363;728
"De 5 a 9 anos";390;336;726
"De 10 a 14 anos";414;361;775
"De 15 a 19 anos";399;361;760
"De 20 a 24 anos";329;339;668
"De 25 a 29 anos";242;253;495
"De 30 a 34 anos";211;224;435
"De 35 a 39 anos";246;248;494
"De 40 a 44 anos";208;205;413
"De 45 a 49 anos";162;188;350
"De 50 a 54 anos";142;135;277
"De 55 a 59 anos";136;134;270
"De 60 a 64 anos";110;106;216
"De 65 a 69 anos";79;91;170
"De 70 a 74 anos";74;75;149
"De 75 a 79 anos";67;61;128
"De 80 anos ou mais";37;54;91
"Total";3611;3534;7145
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

