 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 221160 Vila Nova do Piauí
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";87;84;171
"De 5 a 9 anos";88;81;169
"De 10 a 14 anos";96;83;179
"De 15 a 19 anos";120;118;238
"De 20 a 24 anos";125;139;264
"De 25 a 29 anos";111;116;227
"De 30 a 34 anos";109;123;232
"De 35 a 39 anos";108;128;236
"De 40 a 44 anos";119;118;237
"De 45 a 49 anos";118;119;237
"De 50 a 54 anos";111;113;224
"De 55 a 59 anos";85;83;168
"De 60 a 64 anos";64;69;133
"De 65 a 69 anos";52;58;110
"De 70 a 74 anos";40;36;76
"De 75 a 79 anos";27;22;49
"De 80 anos ou mais";19;21;40
"Total";1479;1511;2990
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

