 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230880 Moraújo
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";420;439;859
"De 5 a 9 anos";474;442;916
"De 10 a 14 anos";441;453;894
"De 15 a 19 anos";418;405;823
"De 20 a 24 anos";345;308;653
"De 25 a 29 anos";265;277;542
"De 30 a 34 anos";216;219;435
"De 35 a 39 anos";197;183;380
"De 40 a 44 anos";158;168;326
"De 45 a 49 anos";147;143;290
"De 50 a 54 anos";142;141;283
"De 55 a 59 anos";109;118;227
"De 60 a 64 anos";94;114;208
"De 65 a 69 anos";82;86;168
"De 70 a 74 anos";61;78;139
"De 75 a 79 anos";53;60;113
"De 80 anos ou mais";48;45;93
"Total";3670;3679;7349
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

