 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240240 Carnaúba dos Dantas
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";295;283;578
"De 5 a 9 anos";306;284;590
"De 10 a 14 anos";326;289;615
"De 15 a 19 anos";300;290;590
"De 20 a 24 anos";339;323;662
"De 25 a 29 anos";368;335;703
"De 30 a 34 anos";336;333;669
"De 35 a 39 anos";322;357;679
"De 40 a 44 anos";299;300;599
"De 45 a 49 anos";254;257;511
"De 50 a 54 anos";248;245;493
"De 55 a 59 anos";192;200;392
"De 60 a 64 anos";144;158;302
"De 65 a 69 anos";120;129;249
"De 70 a 74 anos";105;111;216
"De 75 a 79 anos";68;75;143
"De 80 anos ou mais";82;107;189
"Total";4104;4076;8180
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

