 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330575 Tanguá
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1261;1204;2465
"De 5 a 9 anos";1177;1101;2278
"De 10 a 14 anos";1174;1145;2319
"De 15 a 19 anos";1290;1323;2613
"De 20 a 24 anos";1341;1332;2673
"De 25 a 29 anos";1298;1280;2578
"De 30 a 34 anos";1305;1330;2635
"De 35 a 39 anos";1342;1370;2712
"De 40 a 44 anos";1280;1295;2575
"De 45 a 49 anos";1193;1176;2369
"De 50 a 54 anos";1042;1041;2083
"De 55 a 59 anos";876;917;1793
"De 60 a 64 anos";758;719;1477
"De 65 a 69 anos";548;542;1090
"De 70 a 74 anos";383;416;799
"De 75 a 79 anos";251;281;532
"De 80 anos ou mais";240;318;558
"Total";16759;16790;33549
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

