 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500240 Caarapó
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1212;1236;2448
"De 5 a 9 anos";1201;1264;2465
"De 10 a 14 anos";1183;1202;2385
"De 15 a 19 anos";1128;1162;2290
"De 20 a 24 anos";1018;1030;2048
"De 25 a 29 anos";916;887;1803
"De 30 a 34 anos";826;817;1643
"De 35 a 39 anos";755;764;1519
"De 40 a 44 anos";644;658;1302
"De 45 a 49 anos";499;505;1004
"De 50 a 54 anos";400;386;786
"De 55 a 59 anos";333;359;692
"De 60 a 64 anos";302;304;606
"De 65 a 69 anos";266;205;471
"De 70 a 74 anos";201;152;353
"De 75 a 79 anos";145;114;259
"De 80 anos ou mais";108;90;198
"Total";11137;11135;22272
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

