 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316390 São Pedro da União
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";175;167;342
"De 5 a 9 anos";197;187;384
"De 10 a 14 anos";230;214;444
"De 15 a 19 anos";247;215;462
"De 20 a 24 anos";223;192;415
"De 25 a 29 anos";198;179;377
"De 30 a 34 anos";184;174;358
"De 35 a 39 anos";179;169;348
"De 40 a 44 anos";201;187;388
"De 45 a 49 anos";199;175;374
"De 50 a 54 anos";187;168;355
"De 55 a 59 anos";165;130;295
"De 60 a 64 anos";129;114;243
"De 65 a 69 anos";88;86;174
"De 70 a 74 anos";75;61;136
"De 75 a 79 anos";40;49;89
"De 80 anos ou mais";53;55;108
"Total";2770;2522;5292
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

