 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270915 Teotônio Vilela
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2481;2406;4887
"De 5 a 9 anos";2661;2636;5297
"De 10 a 14 anos";2375;2372;4747
"De 15 a 19 anos";2249;2210;4459
"De 20 a 24 anos";1981;2166;4147
"De 25 a 29 anos";1664;1724;3388
"De 30 a 34 anos";1292;1414;2706
"De 35 a 39 anos";1156;1233;2389
"De 40 a 44 anos";941;1046;1987
"De 45 a 49 anos";765;830;1595
"De 50 a 54 anos";714;716;1430
"De 55 a 59 anos";570;564;1134
"De 60 a 64 anos";432;450;882
"De 65 a 69 anos";314;314;628
"De 70 a 74 anos";206;226;432
"De 75 a 79 anos";124;132;256
"De 80 anos ou mais";138;151;289
"Total";20063;20590;40653
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

