 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355680 Viradouro
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";646;608;1254
"De 5 a 9 anos";661;586;1247
"De 10 a 14 anos";719;656;1375
"De 15 a 19 anos";784;713;1497
"De 20 a 24 anos";820;777;1597
"De 25 a 29 anos";826;807;1633
"De 30 a 34 anos";756;701;1457
"De 35 a 39 anos";644;611;1255
"De 40 a 44 anos";591;579;1170
"De 45 a 49 anos";562;597;1159
"De 50 a 54 anos";519;534;1053
"De 55 a 59 anos";435;443;878
"De 60 a 64 anos";346;372;718
"De 65 a 69 anos";270;286;556
"De 70 a 74 anos";207;244;451
"De 75 a 79 anos";137;183;320
"De 80 anos ou mais";153;223;376
"Total";9076;8920;17996
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

