 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520710 Diorama
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";76;73;149
"De 5 a 9 anos";67;82;149
"De 10 a 14 anos";75;70;145
"De 15 a 19 anos";68;82;150
"De 20 a 24 anos";106;93;199
"De 25 a 29 anos";86;92;178
"De 30 a 34 anos";93;83;176
"De 35 a 39 anos";80;87;167
"De 40 a 44 anos";94;102;196
"De 45 a 49 anos";119;99;218
"De 50 a 54 anos";85;93;178
"De 55 a 59 anos";78;64;142
"De 60 a 64 anos";67;60;127
"De 65 a 69 anos";53;60;113
"De 70 a 74 anos";48;37;85
"De 75 a 79 anos";30;30;60
"De 80 anos ou mais";30;35;65
"Total";1255;1242;2497
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

