 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355360 Tapiratiba
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";434;397;831
"De 5 a 9 anos";502;505;1007
"De 10 a 14 anos";567;591;1158
"De 15 a 19 anos";599;589;1188
"De 20 a 24 anos";580;553;1133
"De 25 a 29 anos";492;501;993
"De 30 a 34 anos";444;472;916
"De 35 a 39 anos";473;480;953
"De 40 a 44 anos";488;530;1018
"De 45 a 49 anos";470;460;930
"De 50 a 54 anos";390;385;775
"De 55 a 59 anos";282;284;566
"De 60 a 64 anos";226;244;470
"De 65 a 69 anos";189;189;378
"De 70 a 74 anos";168;162;330
"De 75 a 79 anos";100;112;212
"De 80 anos ou mais";91;132;223
"Total";6495;6586;13081
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

