 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130080 Borba
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2546;2436;4982
"De 5 a 9 anos";2451;2339;4790
"De 10 a 14 anos";2188;2057;4245
"De 15 a 19 anos";1879;1731;3610
"De 20 a 24 anos";1475;1367;2842
"De 25 a 29 anos";1113;1014;2127
"De 30 a 34 anos";840;750;1590
"De 35 a 39 anos";693;633;1326
"De 40 a 44 anos";582;519;1101
"De 45 a 49 anos";485;428;913
"De 50 a 54 anos";394;342;736
"De 55 a 59 anos";327;288;615
"De 60 a 64 anos";277;251;528
"De 65 a 69 anos";230;176;406
"De 70 a 74 anos";168;121;289
"De 75 a 79 anos";110;85;195
"De 80 anos ou mais";134;159;293
"Total";15892;14696;30588
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

