 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210150 Barão de Grajaú
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";740;709;1449
"De 5 a 9 anos";883;808;1691
"De 10 a 14 anos";949;892;1841
"De 15 a 19 anos";942;915;1857
"De 20 a 24 anos";959;936;1895
"De 25 a 29 anos";855;828;1683
"De 30 a 34 anos";707;669;1376
"De 35 a 39 anos";552;546;1098
"De 40 a 44 anos";544;509;1053
"De 45 a 49 anos";423;504;927
"De 50 a 54 anos";397;406;803
"De 55 a 59 anos";311;344;655
"De 60 a 64 anos";268;274;542
"De 65 a 69 anos";195;268;463
"De 70 a 74 anos";165;197;362
"De 75 a 79 anos";103;148;251
"De 80 anos ou mais";129;136;265
"Total";9122;9089;18211
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

