 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314850 Pavão
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";306;317;623
"De 5 a 9 anos";317;332;649
"De 10 a 14 anos";352;345;697
"De 15 a 19 anos";365;363;728
"De 20 a 24 anos";369;340;709
"De 25 a 29 anos";373;316;689
"De 30 a 34 anos";349;292;641
"De 35 a 39 anos";322;269;591
"De 40 a 44 anos";287;232;519
"De 45 a 49 anos";241;230;471
"De 50 a 54 anos";237;236;473
"De 55 a 59 anos";204;212;416
"De 60 a 64 anos";176;188;364
"De 65 a 69 anos";156;169;325
"De 70 a 74 anos";132;146;278
"De 75 a 79 anos";98;113;211
"De 80 anos ou mais";123;138;261
"Total";4407;4238;8645
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

