 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210610 Loreto
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";564;546;1110
"De 5 a 9 anos";693;715;1408
"De 10 a 14 anos";726;695;1421
"De 15 a 19 anos";708;629;1337
"De 20 a 24 anos";580;523;1103
"De 25 a 29 anos";408;353;761
"De 30 a 34 anos";328;301;629
"De 35 a 39 anos";324;291;615
"De 40 a 44 anos";296;288;584
"De 45 a 49 anos";252;213;465
"De 50 a 54 anos";175;171;346
"De 55 a 59 anos";160;176;336
"De 60 a 64 anos";151;133;284
"De 65 a 69 anos";108;134;242
"De 70 a 74 anos";87;86;173
"De 75 a 79 anos";53;45;98
"De 80 anos ou mais";48;63;111
"Total";5661;5362;11023
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

