 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240530 Januário Cicco
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";413;387;800
"De 5 a 9 anos";438;389;827
"De 10 a 14 anos";485;432;917
"De 15 a 19 anos";467;461;928
"De 20 a 24 anos";468;453;921
"De 25 a 29 anos";427;385;812
"De 30 a 34 anos";363;334;697
"De 35 a 39 anos";348;296;644
"De 40 a 44 anos";302;271;573
"De 45 a 49 anos";267;262;529
"De 50 a 54 anos";215;219;434
"De 55 a 59 anos";175;172;347
"De 60 a 64 anos";159;164;323
"De 65 a 69 anos";151;138;289
"De 70 a 74 anos";107;101;208
"De 75 a 79 anos";81;93;174
"De 80 anos ou mais";98;113;211
"Total";4964;4670;9634
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

