 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510805 Terra Nova do Norte
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";474;438;912
"De 5 a 9 anos";562;520;1082
"De 10 a 14 anos";638;617;1255
"De 15 a 19 anos";617;576;1193
"De 20 a 24 anos";517;483;1000
"De 25 a 29 anos";442;430;872
"De 30 a 34 anos";421;407;828
"De 35 a 39 anos";435;424;859
"De 40 a 44 anos";467;412;879
"De 45 a 49 anos";441;350;791
"De 50 a 54 anos";348;280;628
"De 55 a 59 anos";268;236;504
"De 60 a 64 anos";204;218;422
"De 65 a 69 anos";165;157;322
"De 70 a 74 anos";141;97;238
"De 75 a 79 anos";77;62;139
"De 80 anos ou mais";61;57;118
"Total";6278;5764;12042
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

