 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412040 Presidente Castelo Branco
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";186;177;363
"De 5 a 9 anos";181;170;351
"De 10 a 14 anos";190;171;361
"De 15 a 19 anos";220;190;410
"De 20 a 24 anos";240;215;455
"De 25 a 29 anos";233;206;439
"De 30 a 34 anos";208;183;391
"De 35 a 39 anos";196;195;391
"De 40 a 44 anos";195;201;396
"De 45 a 49 anos";194;180;374
"De 50 a 54 anos";175;164;339
"De 55 a 59 anos";139;136;275
"De 60 a 64 anos";100;117;217
"De 65 a 69 anos";91;90;181
"De 70 a 74 anos";65;62;127
"De 75 a 79 anos";44;43;87
"De 80 anos ou mais";44;59;103
"Total";2701;2559;5260
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

