 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290280 Barra da Estiva
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1316;1279;2595
"De 5 a 9 anos";1340;1316;2656
"De 10 a 14 anos";1457;1468;2925
"De 15 a 19 anos";1533;1545;3078
"De 20 a 24 anos";1231;1193;2424
"De 25 a 29 anos";869;830;1699
"De 30 a 34 anos";839;787;1626
"De 35 a 39 anos";718;702;1420
"De 40 a 44 anos";647;609;1256
"De 45 a 49 anos";550;493;1043
"De 50 a 54 anos";415;398;813
"De 55 a 59 anos";312;372;684
"De 60 a 64 anos";295;322;617
"De 65 a 69 anos";229;239;468
"De 70 a 74 anos";155;194;349
"De 75 a 79 anos";113;140;253
"De 80 anos ou mais";117;136;253
"Total";12136;12023;24159
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

