 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251365 Joca Claudino
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";100;99;199
"De 5 a 9 anos";111;118;229
"De 10 a 14 anos";127;111;238
"De 15 a 19 anos";119;140;259
"De 20 a 24 anos";121;129;250
"De 25 a 29 anos";109;114;223
"De 30 a 34 anos";96;95;191
"De 35 a 39 anos";72;86;158
"De 40 a 44 anos";64;90;154
"De 45 a 49 anos";80;77;157
"De 50 a 54 anos";63;68;131
"De 55 a 59 anos";65;63;128
"De 60 a 64 anos";45;51;96
"De 65 a 69 anos";43;40;83
"De 70 a 74 anos";33;36;69
"De 75 a 79 anos";20;22;42
"De 80 anos ou mais";28;29;57
"Total";1296;1368;2664
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

