 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290960 Crisópolis
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1163;1083;2246
"De 5 a 9 anos";1214;1112;2326
"De 10 a 14 anos";1113;1080;2193
"De 15 a 19 anos";1150;1122;2272
"De 20 a 24 anos";971;928;1899
"De 25 a 29 anos";753;683;1436
"De 30 a 34 anos";645;588;1233
"De 35 a 39 anos";549;505;1054
"De 40 a 44 anos";460;413;873
"De 45 a 49 anos";411;396;807
"De 50 a 54 anos";390;382;772
"De 55 a 59 anos";370;337;707
"De 60 a 64 anos";293;286;579
"De 65 a 69 anos";192;225;417
"De 70 a 74 anos";164;166;330
"De 75 a 79 anos";142;148;290
"De 80 anos ou mais";153;166;319
"Total";10133;9620;19753
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

