 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431365 Palmares do Sul
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";320;315;635
"De 5 a 9 anos";342;331;673
"De 10 a 14 anos";405;372;777
"De 15 a 19 anos";427;395;822
"De 20 a 24 anos";399;376;775
"De 25 a 29 anos";378;373;751
"De 30 a 34 anos";356;370;726
"De 35 a 39 anos";336;343;679
"De 40 a 44 anos";345;356;701
"De 45 a 49 anos";396;437;833
"De 50 a 54 anos";419;460;879
"De 55 a 59 anos";383;419;802
"De 60 a 64 anos";357;367;724
"De 65 a 69 anos";290;283;573
"De 70 a 74 anos";188;209;397
"De 75 a 79 anos";117;132;249
"De 80 anos ou mais";91;149;240
"Total";5549;5687;11236
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

