 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220275 Colônia do Gurguéia
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";337;324;661
"De 5 a 9 anos";296;302;598
"De 10 a 14 anos";310;289;599
"De 15 a 19 anos";339;347;686
"De 20 a 24 anos";306;302;608
"De 25 a 29 anos";224;199;423
"De 30 a 34 anos";169;163;332
"De 35 a 39 anos";144;166;310
"De 40 a 44 anos";145;150;295
"De 45 a 49 anos";127;122;249
"De 50 a 54 anos";114;110;224
"De 55 a 59 anos";85;91;176
"De 60 a 64 anos";77;90;167
"De 65 a 69 anos";77;80;157
"De 70 a 74 anos";44;53;97
"De 75 a 79 anos";40;42;82
"De 80 anos ou mais";43;43;86
"Total";2877;2873;5750
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

