 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314740 Paraopeba
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1075;1059;2134
"De 5 a 9 anos";1158;1114;2272
"De 10 a 14 anos";1098;1136;2234
"De 15 a 19 anos";1098;1036;2134
"De 20 a 24 anos";973;929;1902
"De 25 a 29 anos";771;883;1654
"De 30 a 34 anos";947;897;1844
"De 35 a 39 anos";813;794;1607
"De 40 a 44 anos";618;646;1264
"De 45 a 49 anos";467;510;977
"De 50 a 54 anos";370;435;805
"De 55 a 59 anos";316;307;623
"De 60 a 64 anos";219;250;469
"De 65 a 69 anos";172;201;373
"De 70 a 74 anos";119;161;280
"De 75 a 79 anos";93;125;218
"De 80 anos ou mais";43;74;117
"Total";10350;10557;20907
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

