 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421310 Piratuba
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";178;176;354
"De 5 a 9 anos";195;210;405
"De 10 a 14 anos";225;222;447
"De 15 a 19 anos";237;238;475
"De 20 a 24 anos";259;209;468
"De 25 a 29 anos";256;189;445
"De 30 a 34 anos";241;184;425
"De 35 a 39 anos";276;179;455
"De 40 a 44 anos";248;176;424
"De 45 a 49 anos";229;171;400
"De 50 a 54 anos";208;143;351
"De 55 a 59 anos";131;118;249
"De 60 a 64 anos";114;90;204
"De 65 a 69 anos";76;82;158
"De 70 a 74 anos";49;50;99
"De 75 a 79 anos";33;44;77
"De 80 anos ou mais";29;41;70
"Total";2984;2522;5506
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

