 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431301 Nova Candelária
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";93;87;180
"De 5 a 9 anos";106;118;224
"De 10 a 14 anos";134;112;246
"De 15 a 19 anos";165;150;315
"De 20 a 24 anos";114;100;214
"De 25 a 29 anos";107;88;195
"De 30 a 34 anos";118;79;197
"De 35 a 39 anos";89;104;193
"De 40 a 44 anos";123;104;227
"De 45 a 49 anos";104;120;224
"De 50 a 54 anos";112;108;220
"De 55 a 59 anos";83;89;172
"De 60 a 64 anos";57;43;100
"De 65 a 69 anos";36;41;77
"De 70 a 74 anos";21;41;62
"De 75 a 79 anos";25;30;55
"De 80 anos ou mais";11;24;35
"Total";1498;1438;2936
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

