 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270530 Minador do Negrão
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";203;200;403
"De 5 a 9 anos";220;226;446
"De 10 a 14 anos";246;233;479
"De 15 a 19 anos";282;251;533
"De 20 a 24 anos";248;238;486
"De 25 a 29 anos";210;216;426
"De 30 a 34 anos";203;204;407
"De 35 a 39 anos";195;206;401
"De 40 a 44 anos";152;182;334
"De 45 a 49 anos";143;164;307
"De 50 a 54 anos";117;124;241
"De 55 a 59 anos";101;120;221
"De 60 a 64 anos";101;115;216
"De 65 a 69 anos";99;89;188
"De 70 a 74 anos";63;58;121
"De 75 a 79 anos";38;40;78
"De 80 anos ou mais";30;50;80
"Total";2651;2716;5367
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

