 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420665 Guatambú
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";178;145;323
"De 5 a 9 anos";192;159;351
"De 10 a 14 anos";248;225;473
"De 15 a 19 anos";250;224;474
"De 20 a 24 anos";204;192;396
"De 25 a 29 anos";182;172;354
"De 30 a 34 anos";161;144;305
"De 35 a 39 anos";169;154;323
"De 40 a 44 anos";171;170;341
"De 45 a 49 anos";164;152;316
"De 50 a 54 anos";162;136;298
"De 55 a 59 anos";146;122;268
"De 60 a 64 anos";109;96;205
"De 65 a 69 anos";74;57;131
"De 70 a 74 anos";47;36;83
"De 75 a 79 anos";31;26;57
"De 80 anos ou mais";26;33;59
"Total";2514;2243;4757
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

