 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421340 Ponte Serrada
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";469;443;912
"De 5 a 9 anos";451;412;863
"De 10 a 14 anos";467;454;921
"De 15 a 19 anos";541;515;1056
"De 20 a 24 anos";539;485;1024
"De 25 a 29 anos";458;420;878
"De 30 a 34 anos";424;409;833
"De 35 a 39 anos";391;391;782
"De 40 a 44 anos";390;373;763
"De 45 a 49 anos";360;374;734
"De 50 a 54 anos";340;360;700
"De 55 a 59 anos";276;297;573
"De 60 a 64 anos";214;234;448
"De 65 a 69 anos";157;192;349
"De 70 a 74 anos";98;131;229
"De 75 a 79 anos";64;87;151
"De 80 anos ou mais";59;107;166
"Total";5698;5684;11382
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

