 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510680 Porto dos Gaúchos
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";223;217;440
"De 5 a 9 anos";225;225;450
"De 10 a 14 anos";256;231;487
"De 15 a 19 anos";237;239;476
"De 20 a 24 anos";223;223;446
"De 25 a 29 anos";209;219;428
"De 30 a 34 anos";226;216;442
"De 35 a 39 anos";232;185;417
"De 40 a 44 anos";214;200;414
"De 45 a 49 anos";211;155;366
"De 50 a 54 anos";176;146;322
"De 55 a 59 anos";163;123;286
"De 60 a 64 anos";108;84;192
"De 65 a 69 anos";67;59;126
"De 70 a 74 anos";51;43;94
"De 75 a 79 anos";40;28;68
"De 80 anos ou mais";30;21;51
"Total";2891;2614;5505
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

