 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311700 Comercinho
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";243;232;475
"De 5 a 9 anos";249;236;485
"De 10 a 14 anos";236;223;459
"De 15 a 19 anos";232;215;447
"De 20 a 24 anos";254;249;503
"De 25 a 29 anos";280;270;550
"De 30 a 34 anos";252;236;488
"De 35 a 39 anos";260;238;498
"De 40 a 44 anos";239;220;459
"De 45 a 49 anos";213;200;413
"De 50 a 54 anos";229;182;411
"De 55 a 59 anos";191;175;366
"De 60 a 64 anos";167;163;330
"De 65 a 69 anos";154;153;307
"De 70 a 74 anos";123;132;255
"De 75 a 79 anos";100;109;209
"De 80 anos ou mais";127;147;274
"Total";3549;3380;6929
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

