 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314890 Pedra do Indaiá
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";145;140;285
"De 5 a 9 anos";144;147;291
"De 10 a 14 anos";164;150;314
"De 15 a 19 anos";162;167;329
"De 20 a 24 anos";160;163;323
"De 25 a 29 anos";158;153;311
"De 30 a 34 anos";153;140;293
"De 35 a 39 anos";182;141;323
"De 40 a 44 anos";151;133;284
"De 45 a 49 anos";119;133;252
"De 50 a 54 anos";113;103;216
"De 55 a 59 anos";93;89;182
"De 60 a 64 anos";92;79;171
"De 65 a 69 anos";73;61;134
"De 70 a 74 anos";61;44;105
"De 75 a 79 anos";30;33;63
"De 80 anos ou mais";23;29;52
"Total";2023;1905;3928
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

