 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230725 Jijoca de Jericoacoara
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";816;743;1559
"De 5 a 9 anos";859;831;1690
"De 10 a 14 anos";919;923;1842
"De 15 a 19 anos";928;936;1864
"De 20 a 24 anos";846;869;1715
"De 25 a 29 anos";662;709;1371
"De 30 a 34 anos";579;578;1157
"De 35 a 39 anos";520;524;1044
"De 40 a 44 anos";444;436;880
"De 45 a 49 anos";336;333;669
"De 50 a 54 anos";252;282;534
"De 55 a 59 anos";223;232;455
"De 60 a 64 anos";197;193;390
"De 65 a 69 anos";148;143;291
"De 70 a 74 anos";115;115;230
"De 75 a 79 anos";67;78;145
"De 80 anos ou mais";83;75;158
"Total";7994;8000;15994
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

