 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432310 Vicente Dutra
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";208;189;397
"De 5 a 9 anos";246;220;466
"De 10 a 14 anos";273;223;496
"De 15 a 19 anos";251;231;482
"De 20 a 24 anos";200;201;401
"De 25 a 29 anos";189;206;395
"De 30 a 34 anos";184;169;353
"De 35 a 39 anos";185;160;345
"De 40 a 44 anos";191;174;365
"De 45 a 49 anos";194;174;368
"De 50 a 54 anos";150;162;312
"De 55 a 59 anos";131;155;286
"De 60 a 64 anos";132;126;258
"De 65 a 69 anos";105;86;191
"De 70 a 74 anos";51;73;124
"De 75 a 79 anos";52;59;111
"De 80 anos ou mais";42;64;106
"Total";2784;2672;5456
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

