 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421490 Rio Fortuna
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";132;116;248
"De 5 a 9 anos";125;114;239
"De 10 a 14 anos";143;154;297
"De 15 a 19 anos";193;194;387
"De 20 a 24 anos";226;200;426
"De 25 a 29 anos";216;174;390
"De 30 a 34 anos";164;131;295
"De 35 a 39 anos";155;144;299
"De 40 a 44 anos";161;174;335
"De 45 a 49 anos";212;179;391
"De 50 a 54 anos";170;156;326
"De 55 a 59 anos";137;127;264
"De 60 a 64 anos";104;89;193
"De 65 a 69 anos";72;92;164
"De 70 a 74 anos";53;68;121
"De 75 a 79 anos";39;37;76
"De 80 anos ou mais";37;42;79
"Total";2339;2191;4530
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

