 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350745 Borebi
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";95;99;194
"De 5 a 9 anos";106;92;198
"De 10 a 14 anos";112;104;216
"De 15 a 19 anos";107;109;216
"De 20 a 24 anos";108;98;206
"De 25 a 29 anos";87;88;175
"De 30 a 34 anos";84;94;178
"De 35 a 39 anos";87;79;166
"De 40 a 44 anos";84;84;168
"De 45 a 49 anos";74;86;160
"De 50 a 54 anos";67;59;126
"De 55 a 59 anos";60;60;120
"De 60 a 64 anos";39;38;77
"De 65 a 69 anos";26;35;61
"De 70 a 74 anos";22;21;43
"De 75 a 79 anos";18;24;42
"De 80 anos ou mais";12;27;39
"Total";1188;1197;2385
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

