 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330080 Cachoeiras de Macacu
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2084;1987;4071
"De 5 a 9 anos";2032;1883;3915
"De 10 a 14 anos";1952;1727;3679
"De 15 a 19 anos";2012;1883;3895
"De 20 a 24 anos";2334;2261;4595
"De 25 a 29 anos";2288;2254;4542
"De 30 a 34 anos";2242;2245;4487
"De 35 a 39 anos";2138;2254;4392
"De 40 a 44 anos";2126;2246;4372
"De 45 a 49 anos";2029;2096;4125
"De 50 a 54 anos";1865;2033;3898
"De 55 a 59 anos";1783;1811;3594
"De 60 a 64 anos";1425;1542;2967
"De 65 a 69 anos";1102;1223;2325
"De 70 a 74 anos";798;862;1660
"De 75 a 79 anos";481;601;1082
"De 80 anos ou mais";557;781;1338
"Total";29248;29689;58937
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

