 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430280 Caçapava do Sul
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1159;1109;2268
"De 5 a 9 anos";1319;1275;2594
"De 10 a 14 anos";1387;1300;2687
"De 15 a 19 anos";1406;1378;2784
"De 20 a 24 anos";1339;1413;2752
"De 25 a 29 anos";1134;1166;2300
"De 30 a 34 anos";1049;1130;2179
"De 35 a 39 anos";1142;1238;2380
"De 40 a 44 anos";1274;1381;2655
"De 45 a 49 anos";1243;1289;2532
"De 50 a 54 anos";1129;1165;2294
"De 55 a 59 anos";932;1000;1932
"De 60 a 64 anos";748;792;1540
"De 65 a 69 anos";601;683;1284
"De 70 a 74 anos";422;544;966
"De 75 a 79 anos";331;438;769
"De 80 anos ou mais";274;463;737
"Total";16889;17764;34653
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

