 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500568 Mundo Novo
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";656;626;1282
"De 5 a 9 anos";651;642;1293
"De 10 a 14 anos";617;626;1243
"De 15 a 19 anos";639;649;1288
"De 20 a 24 anos";730;789;1519
"De 25 a 29 anos";741;789;1530
"De 30 a 34 anos";639;718;1357
"De 35 a 39 anos";617;697;1314
"De 40 a 44 anos";598;654;1252
"De 45 a 49 anos";567;639;1206
"De 50 a 54 anos";533;595;1128
"De 55 a 59 anos";466;523;989
"De 60 a 64 anos";384;433;817
"De 65 a 69 anos";304;347;651
"De 70 a 74 anos";224;270;494
"De 75 a 79 anos";173;195;368
"De 80 anos ou mais";198;216;414
"Total";8737;9408;18145
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

