 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280110 Canhoba
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";275;254;529
"De 5 a 9 anos";277;262;539
"De 10 a 14 anos";273;259;532
"De 15 a 19 anos";222;206;428
"De 20 a 24 anos";204;153;357
"De 25 a 29 anos";140;144;284
"De 30 a 34 anos";148;124;272
"De 35 a 39 anos";124;107;231
"De 40 a 44 anos";93;64;157
"De 45 a 49 anos";74;67;141
"De 50 a 54 anos";60;80;140
"De 55 a 59 anos";61;63;124
"De 60 a 64 anos";49;55;104
"De 65 a 69 anos";44;45;89
"De 70 a 74 anos";23;29;52
"De 75 a 79 anos";15;13;28
"De 80 anos ou mais";39;23;62
"Total";2121;1948;4069
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

