 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320501 Sooretama
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1228;1180;2408
"De 5 a 9 anos";1271;1201;2472
"De 10 a 14 anos";1097;1166;2263
"De 15 a 19 anos";1193;1109;2302
"De 20 a 24 anos";1110;1105;2215
"De 25 a 29 anos";1138;1008;2146
"De 30 a 34 anos";884;844;1728
"De 35 a 39 anos";774;715;1489
"De 40 a 44 anos";636;602;1238
"De 45 a 49 anos";523;530;1053
"De 50 a 54 anos";436;431;867
"De 55 a 59 anos";311;299;610
"De 60 a 64 anos";233;214;447
"De 65 a 69 anos";185;182;367
"De 70 a 74 anos";124;144;268
"De 75 a 79 anos";87;99;186
"De 80 anos ou mais";78;97;175
"Total";11308;10926;22234
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

