 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310910 Bueno Brandão
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";395;376;771
"De 5 a 9 anos";429;417;846
"De 10 a 14 anos";443;424;867
"De 15 a 19 anos";472;442;914
"De 20 a 24 anos";494;414;908
"De 25 a 29 anos";442;401;843
"De 30 a 34 anos";470;419;889
"De 35 a 39 anos";439;391;830
"De 40 a 44 anos";414;414;828
"De 45 a 49 anos";408;353;761
"De 50 a 54 anos";345;302;647
"De 55 a 59 anos";303;261;564
"De 60 a 64 anos";234;219;453
"De 65 a 69 anos";177;183;360
"De 70 a 74 anos";139;125;264
"De 75 a 79 anos";106;82;188
"De 80 anos ou mais";90;110;200
"Total";5800;5333;11133
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

