 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510626 Novo Mundo
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";302;283;585
"De 5 a 9 anos";293;308;601
"De 10 a 14 anos";283;261;544
"De 15 a 19 anos";268;222;490
"De 20 a 24 anos";218;181;399
"De 25 a 29 anos";209;189;398
"De 30 a 34 anos";253;183;436
"De 35 a 39 anos";290;176;466
"De 40 a 44 anos";258;123;381
"De 45 a 49 anos";166;78;244
"De 50 a 54 anos";135;73;208
"De 55 a 59 anos";103;55;158
"De 60 a 64 anos";75;30;105
"De 65 a 69 anos";42;14;56
"De 70 a 74 anos";14;2;16
"De 75 a 79 anos";15;12;27
"De 80 anos ou mais";9;5;14
"Total";2933;2195;5128
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

